id,duration,name,start_time,end_time,start_latitude,start_longitude,end_latitude,end_longitude
258,1.546447,MN721362|CH-SX-YL6567|Shanxi|Yulin|2016-03-08,2014-08-21 20:41:52,2016-03-08 12:00:00,37.2426,111.8569,37.2426,111.8569
259,0.203144,None,2013-09-23 16:29:19,2013-12-06 20:01:48,34.2904,113.3824,34.2904,113.3824
260,1.024013,KP890336|CH/HNYF/14|Henan|NA|2014-12,2013-12-07 05:38:46,2014-12-15 23:59:59,34.2904,113.3824,34.2904,113.3824
261,0.395576,None,2013-12-06 20:01:48,2014-04-30 05:16:33,34.2904,113.3824,34.2904,113.3824
262,0.745859,KR095279|CH/HNQX-3/14|Henan|NA|2015-01-27,2014-04-30 06:16:30,2015-01-27 12:00:00,34.2904,113.3824,34.2904,113.3824
263,0.217988,None,2014-04-30 05:16:33,2014-07-18 18:51:02,34.2904,113.3824,34.2904,113.3824
264,2.284507,MN721369|CH-JL-BS7|Jilin|Baishan|2016-10-30,2014-07-18 19:49:01,2016-10-30 11:59:59,34.2904,113.3824,43.8379,126.5496
265,0.147049,MN721363|CH-GS-TS01|Gansu|Tianshui|2014-09-10,2014-07-18 18:51:02,2014-09-10 10:59:59,34.2904,113.3824,35.7518,104.2861
266,0.346905,None,2006-09-16 07:51:33,2007-01-20 22:44:49,23.379,113.7633,23.379,113.7633
267,4.235272,JQ257006|CH/YY/11|Hunan|Xiangxi|2011-04,2007-01-20 02:01:02,2011-04-15 22:59:59,23.379,113.7633,27.6253,111.8569
268,0.024918,None,2007-01-20 22:44:49,2007-01-30 01:01:43,23.379,113.7633,23.379,113.7633
269,4.15363,None,2007-01-29 23:59:55,2011-03-27 01:47:51,23.379,113.7633,34.2904,113.3824
270,6.137058,MG132631|HB1601|Hebei|NA|2017-05,2011-03-26 22:22:18,2017-05-15 23:00:00,34.2904,113.3824,37.8957,114.9042
271,5.015863,None,2011-03-27 01:47:51,2016-04-01 02:43:55,34.2904,113.3824,26.843,107.2903
272,0.431073,None,2015-12-16 00:00:48,2016-05-21 17:30:23,26.843,107.2903,35.7518,104.2861
273,1.522846,MK135440|GS/JQ/CH/2018/Mar|Gansu|Jiuquan|2018-03,2016-09-05 20:11:11,2018-03-16 00:00:00,35.7518,104.2861,35.7518,104.2861
274,0.109915,MF152598|CH/GSTS/2016|Gansu|NA|2016,2016-05-21 17:30:23,2016-06-30 23:00:00,35.7518,104.2861,35.7518,104.2861
275,0.498209,MN721365|CH-GZ-GY254|Guizhou|Guiyang|2016-09-30,2016-04-01 02:43:55,2016-09-30 11:00:00,26.843,107.2903,26.843,107.2903
276,0.253243,None,2007-01-30 01:01:43,2007-05-02 11:26:14,23.379,113.7633,23.379,113.7633
277,1.022313,None,2007-04-22 22:17:28,2008-04-30 09:38:54,23.379,113.7633,23.379,113.7633
278,0.866796,None,2008-05-09 23:26:22,2009-03-23 00:02:57,23.379,113.7633,23.379,113.7633
279,2.489187,None,2009-03-22 22:53:54,2011-09-17 12:10:36,23.379,113.7633,23.379,113.7633
280,1.912374,KP399625|CH-HFEC-08-2013|Guangdong|NA|2013-08,2011-09-16 22:36:13,2013-08-15 23:00:00,23.379,113.7633,23.379,113.7633
281,0.50308,None,2011-09-17 12:10:36,2012-03-19 08:17:41,23.379,113.7633,23.379,113.7633
282,1.077037,KP399612|CH-XSC-04-2013|Guangdong|NA|2013-04,2012-03-18 01:12:30,2013-04-15 22:59:59,23.379,113.7633,23.379,113.7633
283,2.073498,KP399604|CH-XSC-04-2014|Guangdong|NA|2014-04,2012-03-19 08:17:41,2014-04-15 22:59:59,23.379,113.7633,23.379,113.7633
284,0.361993,None,2009-03-23 00:02:57,2009-08-02 03:06:29,23.379,113.7633,23.379,113.7633
285,0.852872,None,2009-08-02 02:05:55,2010-06-09 09:15:26,23.379,113.7633,23.379,113.7633
286,0.843594,None,2010-06-09 10:15:53,2011-04-13 08:08:53,23.379,113.7633,23.379,113.7633
287,1.97314,KJ646584|FJ-LY_2013|Fujian|Longyan|2013,2011-07-10 18:17:36,2013-06-30 23:00:00,23.379,113.7633,26.4837,117.9249
288,1.937426,KJ526120|CH/JXNC/2013|Jiangxi|Nanchang|2013-03-21,2011-04-13 08:08:53,2013-03-21 12:00:00,23.379,113.7633,27.0875,114.9042
289,1.320772,None,2010-06-09 09:15:26,2011-10-04 11:13:12,23.379,113.7633,35.894,117.9249
290,0.829939,None,2011-10-04 11:12:56,2012-08-02 23:34:42,35.894,117.9249,35.894,117.9249
291,0.546662,None,2012-08-01 20:28:05,2013-02-17 19:12:15,35.894,117.9249,35.894,117.9249
292,1.113785,KU133237|CH-SDDP-2-2014|Shandong|Taian|2014-04-01,2013-02-18 22:14:36,2014-04-01 11:00:00,35.894,117.9249,35.894,117.9249
293,0.825205,KX073607|GZGL|Guizhou|NA|2013-12,2013-02-17 19:12:15,2013-12-15 23:59:59,35.894,117.9249,26.843,107.2903
294,2.104032,None,2012-08-02 23:34:42,2014-09-10 08:48:05,35.894,117.9249,35.894,117.9249
295,1.51342,MH117940|SDSX16|Shandong|NA|2016-03,2014-09-10 09:31:21,2016-03-16 00:00:00,35.894,117.9249,35.894,117.9249
296,0.10984,KX064280|SD2014|Shandong|NA|2014-10-20,2014-09-10 08:48:05,2014-10-20 10:59:59,35.894,117.9249,35.894,117.9249
297,2.27363,None,2011-10-04 11:13:12,2014-01-12 08:13:08,35.894,117.9249,35.894,117.9249
298,4.17174,MK135442|HN/ML/CH/2018/Mar|Hunan|Miluo|2018-03,2014-01-12 07:33:27,2018-03-16 00:00:00,35.894,117.9249,27.6253,111.8569
299,0.224975,KU133260|CH-SDQF-5-2014|Shandong|Jining|2014-04-04,2014-01-12 08:13:08,2014-04-04 10:59:59,35.894,117.9249,35.894,117.9249
300,2.054414,None,2009-08-02 03:06:29,2011-08-21 23:46:29,23.379,113.7633,27.0875,114.9042
301,1.510985,MG742379|CH/JXZS03/2014|Jiangxi|NA|2013-02-24,2011-08-21 23:46:17,2013-02-24 12:00:00,27.0875,114.9042,27.0875,114.9042
302,1.786426,None,2011-08-21 23:46:29,2013-06-05 00:51:59,27.0875,114.9042,27.0875,114.9042
303,2.893554,MG742388|CH/JXWN13/2016|Jiangxi|NA|2016-04-26,2013-06-04 23:49:49,2016-04-26 10:59:59,27.0875,114.9042,27.0875,114.9042
304,0.878547,None,2013-06-05 00:51:59,2014-04-21 16:56:17,27.0875,114.9042,27.0875,114.9042
305,1.085221,None,2014-04-21 16:56:00,2015-05-22 19:28:09,27.0875,114.9042,27.0875,114.9042
306,1.963531,MG742389|CH/JXJJ18/2017|Jiangxi|NA|2017-05-09,2015-05-22 18:28:06,2017-05-09 11:00:00,27.0875,114.9042,27.0875,114.9042
307,0.522435,MG742393|CH/JXGZ09/2017|Jiangxi|NA|2015-11-29,2015-05-22 19:28:09,2015-11-29 11:59:59,27.0875,114.9042,27.0875,114.9042
308,0.796391,None,2014-04-21 16:56:17,2015-02-06 09:19:24,27.0875,114.9042,27.0875,114.9042
309,0.805785,MG742384|CH/JXGZ04/2015|Jiangxi|NA|2015-11-27,2015-02-06 09:19:24,2015-11-27 12:00:00,27.0875,114.9042,27.0875,114.9042
310,0.805785,MG742385|CH/JXJA89/2015|Jiangxi|NA|2015-11-27,2015-02-06 09:19:24,2015-11-27 12:00:00,27.0875,114.9042,27.0875,114.9042
311,0.674752,None,2008-04-30 09:38:54,2009-01-02 08:34:50,23.379,113.7633,23.379,113.7633
312,0.562598,None,2009-01-11 20:41:54,2009-08-05 05:03:24,23.379,113.7633,23.379,113.7633
313,3.060065,None,2009-08-05 02:13:31,2012-08-26 16:02:42,23.379,113.7633,35.894,117.9249
314,1.517857,None,2012-08-26 12:58:21,2014-03-03 21:45:28,35.894,117.9249,35.894,117.9249
315,0.201862,KU710232|SD/LC/2015|Shandong|Liaocheng|2014-05,2014-03-03 06:41:19,2014-05-15 23:00:00,35.894,117.9249,35.894,117.9249
316,0.552939,None,2014-03-03 21:45:28,2014-09-21 17:30:13,35.894,117.9249,35.894,117.9249
317,1.235494,KU710237|AH/HF/2015|Anhui|Hefei|2015-12,2014-09-21 01:04:21,2015-12-15 23:59:59,35.894,117.9249,30.6007,117.9249
318,0.565011,KU710234|SD/2015/415|Shandong|Liaocheng|2015-04,2014-09-21 17:30:13,2015-04-15 22:59:59,35.894,117.9249,35.894,117.9249
319,2.717649,KU710229|HeB/2015/516|Hebei|Xinglong|2015-05,2012-08-26 16:02:42,2015-05-15 23:00:00,35.894,117.9249,37.8957,114.9042
320,0.449678,None,2009-08-05 05:03:24,2010-01-16 08:14:10,23.379,113.7633,23.379,113.7633
321,0.90699,None,2010-01-16 09:14:07,2010-12-13 10:28:04,23.379,113.7633,23.379,113.7633
322,6.186472,MF807951|C3-HB2017|Hubei|NA|2017-02-19,2010-12-13 10:30:19,2017-02-19 12:00:00,23.379,113.7633,30.7378,112.2384
323,5.109603,MG742386|CH/JXDX119/2016|Jiangxi|NA|2016-01-22,2010-12-13 10:28:04,2016-01-22 12:00:00,23.379,113.7633,27.0875,114.9042
324,5.380486,None,2010-01-16 08:14:10,2015-06-04 05:17:36,23.379,113.7633,33.1402,119.7889
325,0.620999,None,2015-06-04 05:18:08,2016-01-16 22:17:52,33.1402,119.7889,33.1402,119.7889
326,0.296528,MF038009|PED-JS-2016-05-2|Jiangsu|NA|2016-05-04,2016-01-16 22:17:52,2016-05-04 11:00:00,33.1402,119.7889,33.1402,119.7889
327,0.296528,MF038008|PED-JS-2016-05-1|Jiangsu|NA|2016-05-04,2016-01-16 22:17:52,2016-05-04 11:00:00,33.1402,119.7889,33.1402,119.7889
328,0.774684,None,2015-06-04 05:17:36,2016-03-13 04:15:29,33.1402,119.7889,33.1402,119.7889
329,0.317707,MF038013|PED-JS-2016-07-1|Jiangsu|NA|2016-07-07,2016-03-13 04:15:42,2016-07-07 11:00:00,33.1402,119.7889,33.1402,119.7889
330,0.142844,MF038012|PED-JS-2016-05-5|Jiangsu|NA|2016-05-04,2016-03-13 04:15:29,2016-05-04 11:00:00,33.1402,119.7889,33.1402,119.7889
331,0.456571,None,2009-01-02 08:34:50,2009-06-18 00:08:33,23.379,113.7633,23.379,113.7633
332,3.928943,KM213245|ZJ13LY1201|Zhejiang|NA|2013,2009-07-26 21:27:33,2013-06-30 23:00:00,23.379,113.7633,29.1416,119.7889
